Date,QQQ,IWM,SPY,ACWI,XLE,XLF,VNQ,XLU,XLV,XLK,XLP,XLY,XLI,XLB,XLC,EWA,EFA,EZU,EWG,EWJ,EWS,EWU,FLGB,GURU,ARKK,SKYY,ICLN,GRID,EWZ,FXI,EEM,INDA,EWY,EZA,EWT,EWW,EIDO,VNM,KSA,AAXJ,EWH,VPL,CNYA,ASEA,THD,EPHE,XAR,ITA,BIL,EMLC,EMB,HYG,LQD,BKLN,SHY,TLT,IEF,AGG,TIP,MUB,CWB,VCSH,PFF,HYD,BNDW,IHY,IGIB,BNDX,IGOV,DBA,DBC,COPX,GLD,UNG,SLV,BNO,PPLT,URA,WEAT,LIT,VALE,CORN,SOYB,PALL,CPER,BTC-USD,ETH-USD,SOL-USD,AUDUSD=X,EURUSD=X,GBPUSD=X,DX-Y.NYB,CHF=X,JPY=X,SGD=X,CAD=X,MXN=X,KRW=X,BRL=X,VXX,VIXY,IFRA,PSP,AMLP,REET,BCI,PDBC,KBWY
2023-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30180288176.0,14917080154.0,696894876.0,,,,,,,,,,,,,,,,,,,,
2023-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29279035521.0,11480965122.0,666940879.0,,,,,,,,,,,,,,,,,,,,
2023-03-13,97123600.0,74171500.0,157790000.0,5470000.0,83327000.0,165965900.0,16288000.0,67671200.0,21294200.0,34439400.0,29831400.0,23628200.0,28616500.0,40704800.0,15248700.0,7719500.0,27005100.0,4419300.0,6034300.0,9131200.0,595200.0,5774100.0,93600.0,3200.0,58533200.0,520300.0,4022700.0,204100.0,37095900.0,45574600.0,43071400.0,2889400.0,9957100.0,185100.0,8593600.0,5350700.0,562400.0,1094100.0,508300.0,997300.0,4437700.0,829700.0,215600.0,13600.0,133000.0,120000.0,182400.0,844300.0,21685200.0,2524400.0,14656800.0,78478100.0,47445400.0,37694500.0,12061400.0,51502500.0,23930600.0,10343900.0,6223200.0,4435900.0,4856700.0,14827000.0,10993400.0,911400.0,43500.0,3700.0,1894500.0,2138100.0,181400.0,1149400.0,1865900.0,430300.0,20554400.0,5589075.0,37152300.0,319700.0,2131000.0,2429700.0,185780.0,834700.0,27469300.0,99500.0,49000.0,608500.0,39400.0,49466362688.0,15711468959.0,1161164364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347575.0,1391295.0,138600.0,72400.0,4253900.0,992800.0,638200.0,8783400.0,164600.0
2023-03-14,73602500.0,48946200.0,149752400.0,2071200.0,61066400.0,128115500.0,8706400.0,35118400.0,14582900.0,21202200.0,19139200.0,15038200.0,15383900.0,16477200.0,10217800.0,2678500.0,18054000.0,3257500.0,3155300.0,6264400.0,611700.0,2537000.0,253000.0,13600.0,31615500.0,236400.0,2282800.0,74700.0,18261200.0,24365000.0,36333400.0,1830300.0,5901400.0,175400.0,3450500.0,2788000.0,519600.0,1072100.0,694100.0,553100.0,3094900.0,472800.0,43400.0,13700.0,165200.0,167900.0,77400.0,718200.0,35715200.0,901700.0,7247100.0,66395600.0,49782100.0,8549300.0,18453100.0,38417800.0,47886700.0,8159800.0,5222800.0,3588200.0,18483100.0,17462300.0,7903400.0,928400.0,24900.0,3300.0,2136100.0,1962100.0,2195300.0,842100.0,1300600.0,226200.0,10019000.0,3796700.0,29462900.0,646400.0,885000.0,1563400.0,102080.0,321700.0,23262300.0,86600.0,24500.0,1000500.0,52000.0,54622230164.0,16159781303.0,1130224251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951500.0,521595.0,272600.0,24020.0,2264200.0,691000.0,742400.0,5944700.0,105500.0
2023-03-15,83631500.0,54405800.0,172996900.0,3277200.0,115347000.0,132235000.0,10284900.0,48336800.0,17244600.0,23060000.0,21438000.0,18002800.0,34251600.0,28524400.0,12706500.0,4705900.0,37928500.0,11512500.0,4854400.0,12286100.0,361100.0,7227500.0,74000.0,2000.0,38618400.0,322600.0,3457500.0,99400.0,31976200.0,45984600.0,53217000.0,3297400.0,5837900.0,215300.0,5762900.0,3436900.0,638000.0,1213600.0,786800.0,873200.0,3946100.0,795100.0,47200.0,22400.0,151700.0,250200.0,106500.0,849600.0,11411700.0,1944200.0,11381500.0,81454700.0,50591500.0,18941600.0,13411600.0,45164100.0,25157400.0,11133700.0,5923000.0,3266800.0,1704100.0,19063200.0,8057100.0,1665200.0,20000.0,11900.0,2317100.0,3185600.0,182500.0,1213400.0,2929200.0,769100.0,14546100.0,5501200.0,50880500.0,1019300.0,963000.0,5652600.0,136840.0,476600.0,33044100.0,73800.0,42700.0,231500.0,94500.0,43655701450.0,12715339905.0,816614774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948525.0,1560005.0,126300.0,49540.0,3003000.0,766000.0,487500.0,7071000.0,105900.0
2023-03-16,98198100.0,52392300.0,143254200.0,4573200.0,88790400.0,133892600.0,10324300.0,31646800.0,16011400.0,26086800.0,15712500.0,21495600.0,24105200.0,21605600.0,11404200.0,1867300.0,33179100.0,6902200.0,3700700.0,7071500.0,715100.0,3217200.0,1038600.0,900.0,27952200.0,238500.0,4624300.0,41400.0,31427700.0,30243900.0,39880200.0,1917700.0,4799400.0,263400.0,4144700.0,2676300.0,1435800.0,1217400.0,469200.0,653100.0,3754800.0,658600.0,134000.0,3700.0,274500.0,147100.0,144700.0,1574100.0,9320200.0,771600.0,7268600.0,63386700.0,37961900.0,8680300.0,8516600.0,43089300.0,13961000.0,15217800.0,7644200.0,2029900.0,835000.0,23486300.0,8106200.0,770800.0,22500.0,5100.0,2596500.0,1616400.0,689100.0,858300.0,1536600.0,628600.0,10762200.0,3592125.0,27757800.0,775600.0,442000.0,1922100.0,92400.0,354800.0,24065500.0,41800.0,22000.0,465500.0,378500.0,33866061747.0,9364980166.0,438673097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903425.0,812700.0,263900.0,737120.0,2444700.0,885700.0,392600.0,6321200.0,93900.0
2023-03-17,89923700.0,70239900.0,140553400.0,2466800.0,67351600.0,136760600.0,9103200.0,35814600.0,15071400.0,23078600.0,13283900.0,16880000.0,23170200.0,19087000.0,12329700.0,1671200.0,23846200.0,3975300.0,3092200.0,5380200.0,560800.0,3311300.0,1585700.0,800.0,28008200.0,148500.0,5058900.0,94400.0,21742700.0,27744000.0,40165600.0,3379400.0,4051000.0,146100.0,3071400.0,2324200.0,2206700.0,1538200.0,394300.0,324100.0,2670100.0,306900.0,61100.0,10200.0,198000.0,345300.0,73800.0,889900.0,8580300.0,687900.0,20251600.0,55132200.0,32011600.0,12730000.0,8629700.0,38129000.0,12293700.0,8277500.0,4457300.0,1628600.0,956300.0,21153000.0,4430400.0,957400.0,27900.0,2100.0,1810200.0,1755200.0,122500.0,795500.0,1916800.0,770600.0,24156300.0,4938325.0,29318300.0,792700.0,576000.0,2939600.0,92160.0,367600.0,33414600.0,59800.0,23800.0,160000.0,63700.0,50730261335.0,12467445117.0,623518286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437225.0,1209095.0,311300.0,134060.0,2834900.0,783500.0,331000.0,4789000.0,193500.0
2023-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35723036817.0,10317822213.0,789771840.0,,,,,,,,,,,,,,,,,,,,
2023-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37769448859.0,9170565472.0,475166077.0,,,,,,,,,,,,,,,,,,,,
2023-03-20,56359500.0,46103200.0,93055800.0,2152700.0,52288800.0,75384500.0,6300300.0,38838000.0,10592100.0,11981600.0,14130900.0,11729600.0,14476200.0,14785800.0,7192200.0,1166000.0,24003200.0,2873900.0,1938000.0,6567400.0,625300.0,1501700.0,49100.0,1500.0,21337400.0,215000.0,2712500.0,96900.0,20770100.0,25374700.0,28310700.0,2341600.0,3445900.0,96300.0,1638300.0,1643400.0,454000.0,575400.0,792400.0,445000.0,2411300.0,280500.0,33700.0,2400.0,86300.0,243700.0,204100.0,816500.0,8169600.0,2005900.0,9517700.0,38540800.0,24035100.0,17094800.0,4907700.0,24242800.0,7982400.0,6346400.0,2988800.0,2251000.0,714900.0,8473100.0,4090200.0,583100.0,39000.0,1500.0,1776900.0,3192500.0,366100.0,679700.0,1108900.0,648900.0,11845700.0,5566075.0,14306300.0,383500.0,471000.0,904600.0,121820.0,774300.0,19930100.0,35500.0,21900.0,124500.0,29700.0,44774027664.0,10978325507.0,1147250538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749475.0,581855.0,238000.0,11820.0,1729900.0,504500.0,320400.0,2395000.0,139100.0
2023-03-21,49757000.0,34465900.0,91524200.0,2800100.0,59712400.0,115899200.0,5024500.0,51865000.0,8816300.0,13066400.0,12499700.0,12776800.0,11495200.0,9498000.0,5008700.0,1723800.0,16669400.0,2995800.0,1542900.0,4640900.0,632600.0,1212200.0,111300.0,600.0,28736400.0,179500.0,5239600.0,56200.0,24316300.0,30148500.0,27670600.0,3308600.0,2967800.0,100700.0,2347800.0,2058500.0,213400.0,808200.0,407700.0,280900.0,2111900.0,484200.0,60200.0,16600.0,57600.0,148900.0,52700.0,591900.0,7888500.0,344800.0,5544000.0,38203400.0,29109400.0,16999100.0,4840900.0,18934900.0,9851600.0,5499100.0,2988900.0,1621900.0,753500.0,10122800.0,3116500.0,848300.0,81100.0,6800.0,2844100.0,1794100.0,265700.0,346500.0,1300500.0,493800.0,10734500.0,7576100.0,15198000.0,289000.0,532000.0,1250600.0,134880.0,596100.0,17548500.0,41700.0,19200.0,86000.0,299400.0,36102192830.0,10758627746.0,745081556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974550.0,423345.0,129600.0,31260.0,2045200.0,387900.0,206100.0,3096100.0,61000.0
2023-03-22,75791900.0,56098200.0,111746600.0,3106200.0,49209400.0,67874100.0,8283600.0,35793200.0,10480000.0,14224400.0,11942200.0,10983600.0,14178400.0,14654600.0,6751500.0,1331600.0,16277900.0,2218500.0,2528000.0,6112900.0,596800.0,1334000.0,103500.0,1900.0,33984500.0,233000.0,2475900.0,38900.0,28129300.0,21821700.0,40375300.0,2198300.0,5584700.0,68200.0,4115400.0,1769100.0,402300.0,694900.0,318500.0,1494800.0,1980700.0,2831600.0,210800.0,7200.0,66100.0,505000.0,54200.0,490000.0,8202600.0,1478200.0,9077600.0,55263500.0,31434700.0,6044700.0,8003600.0,26388500.0,10705200.0,7585400.0,5961800.0,2073200.0,438300.0,8906400.0,3130600.0,627300.0,22100.0,10900.0,2658100.0,1816300.0,844100.0,552000.0,1414200.0,297900.0,11969600.0,5264425.0,25323500.0,323900.0,874000.0,1007500.0,126400.0,422900.0,22743600.0,42700.0,21100.0,124500.0,94800.0,33382021890.0,12484103560.0,851680842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078850.0,566980.0,111300.0,22040.0,1399400.0,427700.0,192200.0,2230800.0,145200.0
2023-03-23,74576000.0,47720900.0,119351300.0,2834300.0,49486200.0,82366300.0,6274400.0,33769000.0,10092300.0,17595800.0,12160300.0,12255600.0,15857500.0,13439600.0,7071100.0,2076600.0,23067200.0,2338900.0,2634500.0,7151300.0,319300.0,1300900.0,58600.0,700.0,33756800.0,240500.0,3706800.0,92700.0,38137700.0,42660300.0,39622100.0,4270900.0,4697900.0,172900.0,3060500.0,2082400.0,305200.0,977800.0,396600.0,832200.0,4635600.0,5160100.0,24300.0,7800.0,103500.0,476000.0,86100.0,555600.0,5769500.0,1414400.0,6410200.0,54660900.0,28703800.0,7288200.0,4930700.0,25475100.0,7118800.0,9949700.0,5372300.0,2004800.0,324300.0,5956700.0,3603600.0,477300.0,28000.0,83600.0,1221900.0,1693500.0,2577300.0,726800.0,1482800.0,348100.0,11347100.0,5361850.0,19286800.0,584100.0,289000.0,1129700.0,122080.0,305200.0,36625500.0,72700.0,26100.0,180000.0,61900.0,24220433689.0,11012966854.0,555730954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251600.0,562275.0,172800.0,16220.0,1638900.0,733800.0,134300.0,2036900.0,156200.0
2023-03-24,57195200.0,47519700.0,107682400.0,5883400.0,41298000.0,76619100.0,8380000.0,36112000.0,8163700.0,11872600.0,12352500.0,9434600.0,15993200.0,13465200.0,5494600.0,1473400.0,27879000.0,1600000.0,3105800.0,4123000.0,350400.0,4463200.0,45000.0,500.0,21510300.0,158700.0,4222500.0,30700.0,26933900.0,19786700.0,28044500.0,1617800.0,3021900.0,130700.0,2138600.0,1333100.0,522200.0,697500.0,240400.0,242000.0,3028500.0,908300.0,27800.0,3000.0,144000.0,342000.0,85600.0,401100.0,7374800.0,2856200.0,4949900.0,44225600.0,26204100.0,6643000.0,8638700.0,23652700.0,9135800.0,6217700.0,8001000.0,1532100.0,316200.0,4631800.0,3830100.0,439100.0,17800.0,8300.0,1075600.0,1721000.0,65200.0,989500.0,2175900.0,254200.0,9245900.0,4373450.0,15746900.0,265700.0,1648000.0,890100.0,194840.0,233900.0,45426100.0,76500.0,17600.0,91000.0,64400.0,25980310960.0,10913669383.0,547225198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565450.0,578955.0,373700.0,38040.0,1597200.0,1219500.0,186500.0,2541000.0,166300.0
2023-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13383005987.0,6614309912.0,272949711.0,,,,,,,,,,,,,,,,,,,,
2023-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13878363192.0,6990313307.0,226663968.0,,,,,,,,,,,,,,,,,,,,
2023-03-27,50287400.0,33880600.0,74010400.0,1570500.0,40223800.0,61393300.0,4956700.0,28273800.0,9455400.0,10810600.0,10865500.0,8414400.0,7668400.0,10614000.0,3758300.0,2567000.0,23269300.0,1399500.0,7062100.0,3751800.0,474800.0,1395300.0,83500.0,1700.0,18408700.0,116800.0,2723000.0,45600.0,21210200.0,28465400.0,36646700.0,2604500.0,2738600.0,131000.0,1933300.0,1481900.0,545700.0,1069500.0,266000.0,256400.0,1488900.0,756200.0,9300.0,6400.0,40000.0,251900.0,51200.0,352200.0,6188600.0,5332800.0,4239500.0,30905100.0,16527900.0,6905600.0,3942500.0,22224500.0,8284400.0,6823400.0,6509500.0,3191400.0,408200.0,3409600.0,3860200.0,416700.0,31900.0,62500.0,1307200.0,2016400.0,411700.0,757300.0,2176200.0,279200.0,6925000.0,7593275.0,11703600.0,717800.0,441000.0,1031300.0,127220.0,270300.0,19492700.0,66100.0,14500.0,77500.0,92500.0,18188895178.0,8585750760.0,359607077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849025.0,288085.0,184100.0,13920.0,1280800.0,887200.0,277800.0,1957700.0,85500.0
2023-03-28,48585900.0,28555100.0,62871700.0,6464300.0,32596800.0,42980100.0,4213800.0,22038800.0,8037400.0,9968000.0,11593400.0,5719600.0,9909000.0,10248000.0,4113000.0,1170500.0,20324500.0,1896400.0,1879800.0,3848900.0,438100.0,770400.0,51800.0,5400.0,14259300.0,235800.0,1297800.0,26800.0,25040000.0,45880000.0,43707600.0,2784000.0,2321100.0,111300.0,1709800.0,1691700.0,536300.0,443900.0,177600.0,596500.0,2828600.0,878900.0,69200.0,4200.0,105400.0,77200.0,53500.0,370300.0,6215000.0,649600.0,11901400.0,38277200.0,14138000.0,6797100.0,9564900.0,17794300.0,13324800.0,6356200.0,3953300.0,1996300.0,437100.0,4449900.0,2840000.0,380400.0,45000.0,5600.0,3840000.0,1435500.0,87200.0,632100.0,1037900.0,501300.0,6202600.0,7160800.0,11221300.0,234200.0,1077000.0,1210700.0,55060.0,470500.0,16022900.0,52700.0,29800.0,59500.0,43000.0,17783600385.0,8346890042.0,347656506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759050.0,259015.0,162400.0,20060.0,941500.0,703300.0,3383100.0,7059500.0,64100.0
2023-03-29,53274300.0,25564800.0,77497900.0,5193800.0,36204600.0,52147200.0,6364000.0,19807800.0,8183100.0,14256600.0,9483400.0,7725400.0,9387900.0,8270200.0,4815700.0,1160800.0,29119300.0,1922200.0,1622900.0,5225400.0,665000.0,1289500.0,42600.0,700.0,19295200.0,154900.0,2356100.0,30400.0,30449200.0,31586300.0,32173100.0,1750300.0,2756400.0,130600.0,3605000.0,1884600.0,1071000.0,376200.0,461700.0,343300.0,1957800.0,487600.0,31100.0,4300.0,105900.0,151900.0,58100.0,317200.0,4705700.0,6325000.0,6385500.0,44457300.0,17506000.0,10110000.0,4047500.0,16804400.0,13404700.0,5111300.0,2400900.0,1590800.0,400100.0,6010400.0,3406300.0,391200.0,20600.0,8100.0,2203600.0,2450200.0,1210200.0,528900.0,514700.0,386300.0,4996500.0,7383400.0,11804300.0,274700.0,479000.0,854500.0,177100.0,467700.0,19190200.0,52000.0,6200.0,72500.0,26200.0,20684945906.0,9136176952.0,378726667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689825.0,236690.0,111200.0,32020.0,1049100.0,966400.0,302500.0,1446000.0,93100.0
2023-03-30,58354800.0,26728600.0,69840000.0,1973900.0,27460800.0,45061700.0,4838000.0,20585600.0,6820400.0,11202400.0,10737800.0,6478400.0,8160100.0,8433400.0,6365100.0,1164700.0,21615800.0,1342600.0,1656200.0,4902900.0,494700.0,1303200.0,861300.0,1200.0,14707000.0,139600.0,3745100.0,33000.0,40794800.0,38117000.0,32982200.0,1513000.0,2634200.0,153900.0,2180600.0,1977600.0,478100.0,475400.0,615700.0,218900.0,2175700.0,271600.0,18600.0,3100.0,87300.0,91900.0,53900.0,667100.0,9284700.0,574100.0,6493100.0,37130200.0,18267200.0,6203000.0,4077300.0,14315800.0,4157500.0,4251900.0,2101300.0,1339400.0,612300.0,5640200.0,3609500.0,695000.0,52200.0,13700.0,627200.0,2092200.0,358200.0,606500.0,793900.0,367800.0,6360300.0,7923750.0,14724400.0,316700.0,688000.0,937100.0,69940.0,349700.0,15557200.0,28100.0,17200.0,346500.0,29800.0,22435349951.0,9724496987.0,472449267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644600.0,236510.0,174700.0,29680.0,1486000.0,454000.0,127900.0,1828800.0,114500.0
2023-03-31,62138100.0,39602900.0,112062600.0,3182400.0,32294600.0,49034400.0,6148200.0,23444000.0,9202500.0,15069800.0,10338700.0,10453800.0,12006400.0,13526200.0,9690900.0,1776500.0,28532600.0,2374600.0,1585100.0,8427600.0,733400.0,1974900.0,278900.0,1900.0,26759800.0,152200.0,1938200.0,32600.0,37971400.0,27696400.0,36174700.0,1563400.0,3563500.0,89000.0,1925100.0,1163200.0,186400.0,384400.0,311600.0,303600.0,2181600.0,387700.0,64000.0,4500.0,69600.0,80200.0,29400.0,395600.0,11615500.0,1242700.0,7196100.0,54218900.0,19187400.0,20540300.0,6451500.0,25396700.0,6330100.0,8521600.0,5667300.0,1849200.0,1059700.0,5491300.0,3617000.0,1204700.0,39100.0,118200.0,2397300.0,1726200.0,1263200.0,938200.0,1026200.0,411600.0,8003300.0,7235225.0,18212400.0,1004100.0,967000.0,545200.0,123880.0,200000.0,24061300.0,87000.0,16200.0,480500.0,25800.0,19001327598.0,9149379763.0,352864960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644400.0,245960.0,1128800.0,17880.0,1108900.0,747500.0,202300.0,2633100.0,106000.0
2023-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10876469901.0,5556443606.0,209186327.0,,,,,,,,,,,,,,,,,,,,
2023-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12284641999.0,6199721188.0,229561591.0,,,,,,,,,,,,,,,,,,,,
2023-04-03,47126800.0,27609000.0,67391100.0,7711200.0,62452200.0,51213500.0,7582700.0,24071400.0,8937300.0,21142200.0,9607700.0,11338400.0,11174100.0,16128600.0,8983800.0,4179800.0,20737100.0,1645300.0,1714100.0,8723300.0,1920600.0,1725500.0,49100.0,2200.0,18304600.0,416800.0,2985800.0,23700.0,19497300.0,27890700.0,19637700.0,1721400.0,3320700.0,100300.0,2232600.0,1606800.0,313500.0,456800.0,946500.0,393600.0,3292900.0,1238300.0,54900.0,8500.0,40000.0,151800.0,47700.0,505600.0,12494900.0,795500.0,6277000.0,43302900.0,20093500.0,5451700.0,9610600.0,18234800.0,7226600.0,7567100.0,6515100.0,1505700.0,723900.0,8938700.0,6055100.0,1050000.0,26400.0,28100.0,1581500.0,4545900.0,302000.0,437800.0,1164800.0,355400.0,9206600.0,8332450.0,18134900.0,930200.0,787000.0,1092800.0,83340.0,410700.0,12833500.0,44300.0,18000.0,221500.0,67600.0,19556501327.0,9643826401.0,437266506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074700.0,251640.0,347100.0,11580.0,1340900.0,2414800.0,175600.0,14135600.0,157800.0
2023-04-04,45875400.0,33487200.0,66601500.0,2146600.0,49363000.0,45939300.0,6243400.0,21613800.0,9052600.0,15824800.0,7272900.0,9383000.0,18801900.0,17497400.0,9755200.0,3992700.0,15364600.0,2718900.0,2186100.0,5677000.0,383600.0,3903800.0,65400.0,5500.0,15160000.0,125700.0,1656200.0,34100.0,21737100.0,39701900.0,31518500.0,1696200.0,2870400.0,335000.0,1807600.0,1667100.0,279800.0,366800.0,303300.0,325200.0,3964000.0,297900.0,30200.0,15800.0,37300.0,123200.0,46700.0,427700.0,10265800.0,1603700.0,4683200.0,46144300.0,20317700.0,7825100.0,4905400.0,18052400.0,6763200.0,8925200.0,4266100.0,1510300.0,913700.0,6553000.0,3207000.0,543200.0,246900.0,9000.0,833000.0,2643700.0,323100.0,1995900.0,1313100.0,282100.0,13765400.0,6483450.0,35724700.0,446400.0,1265000.0,974700.0,69980.0,460900.0,26787600.0,57000.0,16100.0,90500.0,57200.0,15284538859.0,10398322335.0,305630170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608625.0,406040.0,119100.0,56800.0,1273700.0,401600.0,335800.0,2209000.0,91800.0
2023-04-05,62795700.0,28247300.0,65200200.0,1678700.0,40552200.0,57965300.0,7024100.0,37674400.0,12325800.0,15737600.0,12409900.0,8861600.0,16606700.0,18561000.0,12242800.0,1485400.0,16313900.0,1510000.0,2022600.0,6077000.0,338600.0,3201700.0,28400.0,1000.0,18952500.0,118100.0,2796200.0,55500.0,23815000.0,34422400.0,35785500.0,1040300.0,3170800.0,160300.0,2605300.0,2082500.0,289500.0,430000.0,311800.0,253700.0,1698300.0,367800.0,70500.0,18800.0,47000.0,194700.0,33200.0,329200.0,6913900.0,672200.0,4970000.0,37633900.0,14674800.0,8315000.0,7535500.0,23047700.0,6257100.0,9883500.0,5296400.0,1438700.0,938300.0,8058700.0,3201200.0,678500.0,43200.0,10000.0,858900.0,2130900.0,259800.0,461600.0,1099700.0,460600.0,11440800.0,5760725.0,20676800.0,207800.0,625000.0,1440600.0,84960.0,372500.0,32733900.0,27600.0,13000.0,94500.0,62900.0,17052315986.0,10319231689.0,324885702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499300.0,306090.0,137800.0,91380.0,1348400.0,398800.0,133200.0,1867200.0,85300.0
2023-04-06,46916500.0,26366300.0,63743300.0,1758100.0,33378600.0,36762300.0,7008200.0,33350400.0,8276300.0,15696000.0,8616800.0,7636200.0,10886000.0,19031400.0,10713900.0,1437400.0,13659900.0,1580500.0,1438200.0,6155300.0,222600.0,1183700.0,50800.0,1200.0,17005200.0,133100.0,2556500.0,82400.0,21052300.0,29216900.0,22277700.0,1040900.0,2641800.0,171800.0,2448800.0,1571700.0,338500.0,1042100.0,239800.0,367600.0,1497500.0,293600.0,64300.0,6300.0,39200.0,253200.0,29400.0,460000.0,4941400.0,5652000.0,3563700.0,35719600.0,14191300.0,8349200.0,4666600.0,16447300.0,4264700.0,6105200.0,3074800.0,1284700.0,685000.0,5521900.0,2838200.0,773900.0,28800.0,8000.0,1732100.0,3818800.0,171300.0,1111300.0,2418800.0,225400.0,6648400.0,8947350.0,13297400.0,114200.0,530000.0,1052300.0,69920.0,240100.0,15408600.0,28200.0,14500.0,134000.0,35500.0,13837809380.0,8263191830.0,222557225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536650.0,231645.0,136300.0,18780.0,878600.0,347500.0,141100.0,2347200.0,75500.0
2023-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10861680497.0,8356130492.0,171660856.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2023-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9373255556.0,5016362733.0,194413927.0,,,,,,,,,,,,,,,,,,,,
2023-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12175322951.0,6361497715.0,152580905.0,,,,,,,,,,,,,,,,,,,,
2023-04-10,45134700.0,22237800.0,63681000.0,1310600.0,26977200.0,27900700.0,3972100.0,20463000.0,8024300.0,9517200.0,9423400.0,7276800.0,10568900.0,9267200.0,4791100.0,2163700.0,12854000.0,1194900.0,1769500.0,5444200.0,327300.0,994500.0,139400.0,2800.0,15013200.0,105900.0,2589500.0,15800.0,16058000.0,23139700.0,20271700.0,1108600.0,3375700.0,61800.0,1927200.0,1469500.0,369700.0,338200.0,318600.0,815400.0,1122000.0,256700.0,15500.0,13900.0,20100.0,49000.0,51900.0,311900.0,5741900.0,2598200.0,4056100.0,29083900.0,10825500.0,9110900.0,3702300.0,19134400.0,6025100.0,4478000.0,2572900.0,2281900.0,903400.0,3590600.0,2574100.0,1184600.0,129400.0,22900.0,1842600.0,3035500.0,251000.0,474600.0,989900.0,186000.0,6408100.0,9383725.0,12751600.0,100600.0,1153000.0,886200.0,76700.0,553200.0,11192900.0,65600.0,11200.0,98500.0,25900.0,19282400094.0,8380134275.0,224169192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767800.0,204680.0,124400.0,19220.0,784500.0,1222000.0,204400.0,4469800.0,94600.0
